movie_id,prd_company
tt3504988,"Sidney Kimmel Entertainment, Electric City Entertainment, Verisimilitude"
tt0434215,"Fox 2000 Pictures, Gil Netter Productions"
tt4139124,"New Line Cinema, RatPac Entertainment, Dune Entertainment, Monkeypaw Pictures, Detroit Pictures, Principato-Young Entertainment"
tt1555064,"Material Pictures, Screen Gems"
tt0283084,"Walt Disney Pictures, Scholastic Studios"
tt0419946,"WWE Films, 20th Century Fox"
tt7798646,Will Packer Productions
tt0134619,Village Roadshow Productions
tt0118715,"Working Title Films, PolyGram Filmed Entertainment"
tt1972571,"Lionsgate, Demarest Films, FilmNation Entertainment, Senator Film, Ink Factory, Amusement Park"
tt1258972,"Universal Pictures, Strike Entertainment, Arcade Pictures"
tt0087262,Dino de Laurentiis Company
tt5941692,"Columbia Pictures, Canana, Misher Films"
tt1764234,"Metropolitan Films, Inferno, Annapurna Pictures, 1984 Private Defense Contractors, Plan B Entertainment, Chockstone Pictures"
tt0240515,"Regency Enterprises, New Regency, MBST Entertainment"
tt1563738,"Random House Films, Film 4, Color Force"
tt0352277,"Winkler Films, Metro-Goldwyn-Mayer"
tt1172233,"Fox Searchlight Pictures, Mandate Pictures, Vincent Pictures, Flower Films, Rye Road"
tt0144964,Dimension Films
tt4276820,"FilmNation Entertainment, The Combine, Weinstein Company, Faliro House Productions"
tt0417225,"Atlas Entertainment, HBO Films, Mosaic Media Group"
tt0310910,.
tt8266310,"New Line Cinema, Rakija Films, Levantine Films, Ingenious Media, Bend It Films"
tt0164108,Crosby Films
tt0120598,"Lyons Partnership, Lyrick Studios"
tt0097965,"Touchstone Pictures, Silver Screen Partners IV, American Zoetrope"
tt0119304,.
tt0195778,.
tt0361696,Brookwell McNamara Entertainment
tt0088846,"Regency Enterprises, Brazil Productions"
tt0106664,.
tt0829459,"Plan B Entertainment, Revolution Films, Paramount Vantage"
tt0085271,Metro-Goldwyn-Mayer
tt4341582,"Walt Disney Pictures, ESPN Films, Cine Mosaic, Mirabai Films"
tt0202402,", Phoenix Pictures"
tt0278500,"Ealing Studios, Film Council, Fragile Films, Newmarket Capital Group"
tt0166252,.
tt0453494,"Walden Media, The Kennedy/Marshall Company"
tt3203606,"Bleecker Street , Shivhans Pictures, Groundswell Productions"
tt0780536,"Focus Features, Film4, Blueprint Films, Scion Films"
tt3578170,"Focus Features, Participant Media, Image Nation Abu Dhabi, Sunday Night, Pearl Street, Media Farm"
tt0166924,"Les Films Alain Sarde, Canal+"
tt5834262,"Ink Factory, Global Road Entertainment, 127 Wall, Marc Platt Productions"
tt1031969,21 Laps Entertainment
tt1142433,"Fox Atomic, Cold Springs Pictures, Montecito Picture Company"
tt1178663,"Perdido Productions, Wild Bunch"
tt0163676,"Morgan Creek Productions, "
tt0120716,.
tt0373469,"LAPI Productions, Inc."
tt0138510,"Columbia Pictures, Licht/Mueller Film Corp., Team Todd"
tt1727776,"Paramount Pictures, Broken Road"
tt0397044,Lakeshore Entertainment
tt1182350,"Mediapro, Versatil Cinema, Antena 3 Films, Antena 3 TV, Gravier Productions, Dippermouth"
tt3164256,"Open Road Films, Venture 4th, QED International, Shangri-La Entertainment"
tt1334260,"DNA Films, Film4, Dune Entertainment"
tt2364897,"Rogue Pictures, Los Angeles Media Fund, Relativity Media, Media Talent Group, Demarest Films"
tt0335013,.
tt0800241,"Filmax Entertainment, Castelao Producciones, Universum Film, Telecinco Cinema, Future Films, Lithuanian Film Studios, Scout Productions"
tt0142201,.
tt0090848,Producers Sales Organization
tt0165773,"Alliance Atlantis Communications, Icon Entertainment International, Icon Productions, The Movie Network"
tt0295526,.
tt0114660,Woods Entertainment
tt0362084,.
tt1020558,"Magnet Releasing, Pathe, UK Film Council, Warner Bros., Canal Plus, Celador Films, Cinecinema"
tt0117653,.
tt0805570,"Lionsgate, Lakeshore Entertainment, Midnight Picture Show, Greenstreet Films"
tt1535612,"Anchor Bay Films, Millennium Films, Nu Image"
tt0484111,.
tt1487931,Triggerfish Studios
tt4229814,"Nu Boyana, Green Moon Productions, Canal Plus"
tt3856124,.
tt0212803,.
tt6155172,"Participant Media, Esperanto Filmoj, Netflix"
tt2503954,Vinod Chopra Films
tt0107048,.
tt2268016,"Warner Bros., RatPac Entertainment, Dune Entertainment"
tt0117509,Bazmark
tt2584018,"Gigantic Pictures, Quixote, Hand Held Films Inc. , Whit's End"
tt0105695,Warner Bros.
tt0100405,"Touchstone Pictures, Regency Enterprises"
tt0093010,Jaffe-Lansing Production
tt1010048,"Fox Searchlight Pictures, Warner Bros., Celador Films, Film 4"
tt0072308,"20th Century Fox, Warner Bros."
tt0096969,A. Kitman Ho & Ixlan
tt0106611,Walt Disney Pictures
tt0775539,"Screen Gems, Rainforest Films"
tt1179891,Lionsgate
tt0431021,"Lionsgate, Ghost House Pictures, Ole Bornedal"
tt0083944,"Anabasis Investments, N.V."
tt0076752,Eon Productions
tt7083526,20th Century Fox
tt0146336,"Original Film, Phoenix Pictures"
tt0083169,Twentieth Century Fox
tt2736560,"Lionsgate, TPS Company"
tt0103247,Hybrid Productions
tt0094947,Lorimar Film Entertainment
tt2584384,"Fox Searchlight Pictures, TSG Entertainment, Defender Films, Piki Films"
tt0167427,SNL Studios
tt2609790,"Pathe, Film4, UK Film Council, Canal Plus, Cine Plus, Goldcrest Films, DJ Films"
tt0107840,.
tt0298388,Big Idea Productions
tt0278295,Cube Vision Productions
tt0076009,.
tt1305583,"Fox Searchlight Pictures, Sneak Preview Entertainment"
tt0114825,.
tt0270980,.
tt0971209,Rogue Pictures
tt0117894,.
tt0118301,MTV Films
tt0120857,.
tt0076451,.
tt0325136,.
tt0109504,"Universal Pictures, 40 Acres and a Mule Filmworks, Child Hoods"
tt0770772,UTV Motion Pictures
tt2637294,"Metro-Goldwyn-Mayer Pictures, Paramount Pictures"
tt4126476,"Cinelou Films, Offspring Entertainment, Voltage Films, Wattpad, Diamond Film Productions"
tt0308055,Bold Films
tt0192111,.
tt1663143,"Paramount Pictures, Nickelodeon Films, Anonymous Content, Fake Empire"
tt0404203,.
tt0176783,.
tt0120613,Village Roadshow Pictures
tt0437232,Working Title Films
tt2473794,"Xofa Productions, Diaphana, France 3 Cinema, Amusement Park, Canal Plus, Cine Plus"
tt0218619,.
tt0113463,"Touchstone Pictures, Merchant Ivory Productions"
tt0817177,Castle Rock Entertainment
tt0077296,FIDCI
tt0362582,.
tt0981072,QED International
tt0466893,"Gilbert Films, Mirage, Camelot Pictures, Scott Rudin Productions, Fox Searchlight Pictures"
tt0388795,River Road Entertainment
tt0112697,Paramount Pictures
tt1106860,.
tt0100758,.
tt0049833,"guidelines, reasonable number, balanced, topical, reliable, same point of view, inline sources, separate bibliography article"
tt0859635,"Broken Lizard Industries, Fox Searchlight Pictures, Cataland Films"
tt0297884,Section Eight
tt1931533,"CBS Films, Film4, BFI, HanWay Films, Blueprint Films"
tt0180073,.
tt0083678,"Universal Pictures, RKO Pictures"
tt1096959,.
tt0182000,Jersey Shore
tt0427498,.
tt2011159,Will Packer Productions
tt0093105,"Touchstone Pictures, Silver Screen Partners III"
tt0947798,"Dune Entertainment, Cross Creek Pictures, Phoenix Pictures, Protozoa Pictures, Mad Chance"
tt0206275,MTV Productions
tt1702443,"Scooter Braun Films, L.A. Reid Media, AEG Live"
tt6133466,"Universal Pictures, Platinum Dunes, Blumhouse, Perfect World Pictures, Man in a Tree Productions"
tt4257926,"Columbia Pictures, Affirm Films, Roth Films, T.D. Jakes, Franklin Entertainment"
tt0184907,"Nickelodeon Movies, C.O.R.E."
tt0289879,Katalyst
tt0071562,Paramount Pictures
tt4052882,"Columbia Pictures, Weimaraner Republic Pictures, Ombra Films"
tt0093870,Orion Pictures
tt0095742,Heron Communications
tt0937375,Rainforest Films
tt1826590,"Rainforest Films, Olive Bridge Entertainment"
tt0242423,Alcon Entertainment
tt0096487,Morgan Creek Productions
tt2170593,Chernin Entertainment
tt2183034,Panay Films
tt0147800,Touchstone Pictures
tt0241760,"Revolution Studios, Columbia Pictures"
tt0107659,Katja Productions
tt0118665,"TriStar Pictures, Triumph Films, Crystal Sky Pictures"
tt0120609,Tri-Star Pictures
tt0099253,.
tt0116493,"Nickelodeon Movies, Rastar"
tt0884328,.
tt5262674,DNA Films
tt0120601,"Gramercy Pictures, Propaganda Films"
tt0269341,.
tt5916886,"Entertainment One, Raindog Films"
tt1814621,"Focus Features, Depth of Field"
tt1659337,"Summit Entertainment, Mr. Mudd"
tt0250224,Touchstone Pictures
tt0120577,.
tt3170832,"Element Pictures, No Trace Camping, Duperele Films, Telefilm Canada, Film4, Bord Scannan na hEireann, Irish Film Board, Ontario Media Development Corporation"
tt4183692,"Pure Flix, Provident Films, Erwin Brothers Entertainment"
tt0498380,"DreamWorks Pictures, Warner Bros."
tt0120654,.
tt3863552,"Salman Khan Films, Kabir Khan Films"
tt0120531,.
tt0111127,.
tt0144168,Phoenix Pictures
tt0172726,.
tt0258470,Touchstone Pictures
tt0346621,"HAL Films, FilmFour"
tt7545524,"Black Bear, 30 West, Color Force, LD Entertainment, Roadside Attractions"
tt0416185,"Phoenix Pictures, Battleplan"
tt2023432,"StudioCanal, Montecito Picture Company"
tt3312830,"Indigo Film, Medusa Film, Barbary Films, Pathe, Number 9 Films, C-Films, Fox Searchlight Pictures, France 2 Cinema"
tt0116269,Tribeca Film
tt1524575,"Lakeshore Entertainment, Lionsgate"
tt0419749,Yari Film Group
tt0104215,"3 Arts Entertainment, New Line Cinema"
tt0420609,.
tt1478964,"StudioCanal, Film4, UK Film Council, Big Talk Pictures"
tt3802576,"Lionsgate, Dharma Productions, Endemol India"
tt0218378,"United Artists, Pathe, Arts Council of England, Le Studio Canal Plus, BBC Films, Alliance Atlantis, Revolution Films, DB Entertainment, Grosvenor Park"
tt2404639,"BBC Films, Lionsgate UK, Movie Management Corporation, Daryl Prince Productions, Casa Kafka Pictures, Belfius Zielke Strat Et Go International, Raindog Films, Maze Pictures, Entre Chien et Loup, Palomar Pictures, Cine Plus, Tele M√É¬ºnchen Gruppe"
tt1714209,GK Films
tt0954947,.
tt4878482,"Netflix, COTA Films, 50 Degrees Entertainment"
tt2389374,"Razor Films, Inforg Studio, ASAP Films, Boje Buck Produktion, ARTE France, ZDF"
tt1911644,"Tri-Star Pictures, Stage 6 Films, Troika Pictures, WWE Studios, Amasia Entertainment, Apotheosis Media Group"
tt4939066,Taewon Entertainment
tt1600196,"Chernin Entertainment, TSG Entertainment, Ingenious Media"
tt0305396,"The Best Picture Show Company, Cheyenne Enterprises, Metro-Goldwyn-Mayer"
tt0985694,"Troublemaker Studios, Overnight Films"
tt0168786,"Fox Searchlight Pictures, Mundy Lane, Todd Black"
tt0283530,"Beacon Communications, LivePlanet, Sidney Kimmel Entertainment"
tt0108399,"Morgan Creek Productions, A Band Apart"
tt1232783,"Summit Entertainment, Karz Entertainment"
tt0104348,National Theatre
tt0083722,.
tt0079753,.
tt1244754,"Longfellow Pictures, Prescience, Oceana Media Finance"
tt0805564,Metro-Goldwyn-Mayer
tt1723611,.
tt0168629,"Zentropa Entertainments, Canal+, FilmFour, France 3 CinÏ±ïma"
tt1194417,"Olive Branch, Vortex Words + Pictures, MCG, Rollercoaster Entertainment, Trigger Street Productions"
tt0119843,AFFC
tt0116378,.
tt0473102,.
tt1496422,"Lee Daniels Entertainment, Millennium Films"
tt5091538,.
tt0095489,Amblin Entertainment
tt0073195,"Universal Pictures, Zancuk Company, David Brown"
tt0070047,Bill Gold
tt2582846,20th Century Fox
tt0163651,Summit Entertainment
tt1621045,"Screen Gems, Rainforest Films"
tt1929263,"Roth Films, T.D. Jakes"
tt0091129,"John Alvin, Paramount Pictures"
tt0084726,.
tt0303714,"Metro-Goldwyn-Mayer Pictures, State Street Pictures, Cube Vision"
tt0086567,United Artists
tt0109040,Morgan Creek Productions
tt1591479,Bandito Brothers
tt0090329,Edward S. Feldman Productions
tt0462590,Summit Entertainment
tt1706593,"20th Century Fox, Davis Entertainment, Dune Entertainment"
tt0115641,"MTV, Geffen Pictures"
tt0066206,20th Century Fox
tt1636826,.
tt5027774,"Fox Searchlight Pictures, Film4, Blueprint Films"
tt3741834,"See-Saw Films, Sunstar Entertianment, Aquarius Films, Weinstein Company, Screen Australia"
tt1563742,"Pantelion Films, Metro-Goldwyn-Mayer Pictures, 3Pas Studios"
tt0119396,"Mighty, Mighty Afrodite Productions, Inc."
tt0086619,"United Artists, Barwood Films"
tt0481536,"New Line Cinema, Mandate Pictures, Kingsgate Films"
tt2431286,"Pathe, BBC Films, BFI, Canal Plus, Cine Plus, Baby Cow, Magnolia May"
tt0081633,"HandMade Films, Janus Films"
tt0275022,.
tt3622592,"Fox 2000 Pictures, Temple Hill Entertainment"
tt1082868,"Screen Gems, Vertigo Entertainment, Andale Pictures, Filmax Entertainment"
tt0265459,"Fox Searchlight Pictures, Killer Films, John Wells Productions"
tt0406759,"Lionsgate, Paramount Vantage, C/W Productions, Vertigo Films"
tt0359517,.
tt0278488,Jersey Films
tt0054331,Universal Pictures
tt0479884,Lakeshore Entertainment
tt0104940,"Walt Disney Pictures, Jim Henson Productions"
tt2582782,"Sidney Kimmel Entertainment, Film 44, CBS Films, OddLot Entertainment"
tt0120679,"Ventanarosa, Lionsgate Films"
tt2215719,"Insurge Pictures, Imagine Entertainment, Perry Production, Direct Management Group, AEG Live, EMI Music North America"
tt2784678,IACF
tt0128442,Baroona
tt0061452,"Famous Artists Productions, Columbia Pictures"
tt0079758,Paramount Pictures
tt2436386,Platinum Dunes
tt7329656,Entertainment Studios Motion Pictures
tt7390646,Screen Gems
tt1407061,"Fox Searchlight Pictures, Flavor Unit Films, Debra Martin Chase"
tt0164181,Artisan Entertainment
tt0114608,.
tt0077269,20th Century Fox Film Corporation
tt0365885,Media 8 Entertainment
tt0429591,.
tt1821549,"Bona Fide, FilmNation Entertainment, Blue Lake Media Fund, Echo Lake Entertainment, Paramount Vantage"
tt0332712,"Miramax, Brillstein-Grey Entertainment"
tt0273799,Walt Disney Pictures
tt1625346,"Paramount Pictures, Mandate Pictures, Mr. Mudd, Right of Way Films, Denver & Delilah Films"
tt7510346,Universal Pictures
tt2194499,"Universal Pictures, Relativity Media, Working Title Films"
tt7125860,"Pastel, Plan B Entertainment, Annapurna Pictures"
tt5322012,"Broad Green Pictures, Busted Shark"
tt0120722,Jersey Films
tt1084950,Clinica Estetico
tt0082934,.
tt0335119,"Lionsgate, Pathe, UK Film Council, Archer Street, Delux Productions, Inside Track"
tt5615904,.
tt0385004,.
tt0279781,Touchstone Pictures
tt5301662,"Chestnut Ridge Productions, Starlight Media, Hudlin Entertainment"
tt1042877,"TriStar Pictures, Sony Music Entertainment, Parkwood Entertainment"
tt1764183,"Green Room Films, TreeHouse Pictures, Parlay Films, LB Productions, Artina Films, Alvernia Studios, Lucky Monkey"
tt0053580,"Reynold Brown, Batjac Productions"
tt0156323,Brillstein-Grey Entertainment
tt0439289,"Plan B Entertainment, Ryan Murphy Productions"
tt1566501,"ARC Entertainment, Dos Corazones, S.A. de C.V., New Land Films"
tt0470765,Castle Rock Entertainment
tt0120533,"Magnolia Pictures, Sweetland Films"
tt0339034,19 Entertainment
tt0091276,Cannon Pictures
tt0116414,"Fox Searchlight Pictures, 40 Acres and a Mule Filmworks"
tt0199626,"PathÔß?""UK"
tt1404600,"Metro-Goldwyn-Mayer Pictures, Sidney Kimmel Entertainment, Everyman Pictures, Texon Entertainment, Permut Presentations"
tt1427984,.
tt0082958,Universal Pictures
tt0129332,"Heyday Films, Fox 2000 Pictures"
tt0238924,Initial Entertainment Group
tt1682180,"Scott Free Films, Indian Paintbrush"
tt1416801,Code Entertainment
tt0361715,John Wells Productions
tt1730687,"Werc Werk Works, Kasdan Pictures, Likely Story"
tt0279831,.
tt0271259,"Gaylord Films, H5B5 Media AG, Pandora Cinema, Section Eight,"
tt0118901,Village Roadshow Productions
tt0399095,Centropolis Entertainment
tt0120618,"Hollywood Pictures, Summit Entertainment"
tt4982758,"Focus World, Working Title Films, 02 Filmes, Peapie Films"
tt1486193,"GIF, Midnight Sun Pictures, Rexmedia"
tt3453052,"Pendragon Pictures, Cafe Pictures, Tricoast Worldwide"
tt1734171,"Icon Entertainment International, Framestore Features, UK Film Council, Pacific Film & Television Commission, Dan Films, Pictures in Paradise"
tt2968804,Odyssey Film Studios Australia
tt2598580,"Hannover House, East Side Story, LLC"
tt1014762,National Geographic Entertainment
tt2910904,"Screen Australia, Ingenious Senior Film Fund, Embankment Films, Film Art Media , White Hot Productions, Film Victoria, Soundfirm, Motion Picture Lighting"
tt0167423,.
tt2402927,"Weinstein Company, Film4, StudioCanal, HanWay Films, Goldcrest Films, Dirty Films, Infilm   , Number 9 Films, Killer Films, Larkhark Films Limited"
tt0098084,Paramount Pictures
tt1860213,"QED International, Lionsgate, BillBlock Media, Josephson Entertainment"
tt1034302,BBC Films
tt1210106,"Entertainment Film Distributors, Ealing Studios, UK Film Council, Fragile Films"
tt0087363,Amblin Entertainment
tt0059113,MGM
tt0964517,"Closest to the Hole, Mandeville Films, Relativity Media"
tt0101921,.
tt0493430,Dickhouse Productions
tt0104952,.
tt1355630,Di Novi Pictures
tt0097815,Morgan Creek Productions
tt0281358,Di Novi Pictures
tt0112818,Working Title Films
tt0139134,"Columbia Pictures, Original Film, Newmarket Films"
tt2381111,"Wildgaze Films, Finola Dwyer Productions, Parallel Films, Item 7, Ingenious Media, Bai Rte, HanWay Films, BBC Films, Telefilm Canada, Irish Film Board, Sodec, BFI"
tt0416212,"Overbrook Entertainment, Donners√¢?¬ô Company"
tt5362988,"Weinstein Company, Acacia Entertainment, Synergics Films, The Fyzz Facility, Riverstone Pictures, Voltage Pictures, Wild Bunch, Star Thrower Entertainment, Tunica-Biloxi Tribe of Louisiana, Savvy Media Holdings, Thunder Road Film, Film 44"
tt2404425,Origin Pictures Productions
tt0082517,Brooksfilms
tt5580036,"Clubhouse Pictures, LuckyChap Entertainment, 30 West, AI Film"
tt1233227,"Twisted Pictures, Burg-Knoules, Hoffman"
tt0250310,Touchstone Pictures
tt6513120,"Film4, Misher Films, Seven Bucks Productions, WWE Studios, Metro-Goldwyn-Mayer Pictures, Ink Factory"
tt0105217,.
tt0072684,Warner Bros.
tt1441951,"BBC Films, DCM Productions, Headline Pictures, Finola Dwyer Productions, Decca, HanWay Films"
tt0253798,"Touchstone Pictures, Spyglass Entertainment"
tt0213790,"Paramount Pictures, SNL Studios"
tt0246989,Revolution Studios
tt2042568,"CBS Films, StudioCanal, Anton Capital Investors"
